DISTRICT_CODE,DISTRICT_KOR_NAME,SGG,CITY_CODE,MEME_PRICE,JEONSE_PRICE,PRICE_RATIO,MEME_MOM_AVG,MEME_YOY_AVG,PRICE_VOLATILITY,MEME_DECLINE_PCT,TOTAL_HOUSEHOLDS,TOTAL_POP,MALE_RATIO,AGE_UNDER20_PCT,AGE_20S_PCT,AGE_30S_PCT,AGE_40S_PCT,AGE_50S_PCT,AGE_60S_PCT,AGE_OVER70_PCT,FERTILITY_CBRT,FERTILITY_IMPUTED,AVG_INCOME,AVG_ASSET,HIGH_INCOME_PCT,EXECUTIVE_PCT,PREMIUM_40PY_RATIO,MULTI_HOUSING_RATIO,DELINQUENT_AMT,SAMPLE_SIZE,HIGH_CREDIT_PCT,MORTGAGE_BURDEN,CREDIT_CARD_INTENSITY,CASH_ADVANCE_PCT,NEW_CREDIT_PCT,INSTALLMENT_PCT,SEG_SINGLE_PCT,SEG_NEWLYWED_PCT,SEG_INFANT_PCT,SEG_TEEN_PCT,SEG_ADULT_CHILD_PCT,SEG_SENIOR_PCT,RESIDENT_RATIO,WORKER_RATIO,VISITOR_RATIO,FOOD_PCT,COFFEE_PCT,MEDICAL_PCT,ECOMMERCE_PCT,SALES_MONTHLY_AVG,SALES_PER_CAPITA_MONTHLY,EARLY_MORNING_RATIO,RUSH_HOUR_RATIO,LUNCH_TIME_RATIO,HAS_RICHGO_APT,RICHGO_IMPUTED,SPH_LOW_QUALITY,IS_GHOST_ECONOMY,UPDATED_AT,SALES_PER_CAPITA_MONTHLY_LN,DELINQUENT_AMT_CBRT,SALES_MONTHLY_AVG_LN,JEONSE_PRICE_LN,MEME_PRICE_LN,MEME_MOM_AVG_CBRT,TOTAL_POP_LN,TOTAL_HOUSEHOLDS_LN,MEME_YOY_AVG_LN,AVG_INCOME_LN,PRICE_VOLATILITY_LN,AVG_ASSET_LN,COFFEE_PCT_LN,MEDICAL_PCT_LN,EARLY_MORNING_RATIO_LN,AGE_50S_PCT_LN,ECOMMERCE_PCT_LN,HAS_ECOMMERCE,HIGH_INCOME_PCT_LN,CASH_ADVANCE_PCT_LN,AGE_60S_PCT_LN,AGE_OVER70_PCT_LN,LOW_RESIDENT_FLAG,AGE_DATA_RELIABLE,WORKER_DOMINANT
11140129,남산동2가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,499,0.497,0.0922,0.0982,0.1503,0.1583,0.1924,0.1864,0.1222,0.4862982294,false,31101,272488,0.0191,0.0144,0.0185,0.2686,402,20427,0.3229,0.1064,2143,0.0566,0.0101,0.246,0.3799,0.0421,0.0938,0.2929,0.1192,0.0721,0.3465,0.2014,0.4521,0.2573,0.0241,0,0,72559,145.4,0.0096,0.314,0.1183,false,true,false,false,2026-04-25 08:14:40.931 -0700,4.986342602,7.38030794,11.192155303,7.675563504,8.292909504,0.4573040151,6.214608098,8.227509116,1.320172365,10.344995252,0.7301892841,12.515349855,0.0238141781,0,0.009554212805,0.1759680828,0,false,0.01891988485,0.05505620575,0.1709235118,0.1152910443,false,true,false
11140130,남산동3가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,37,0.5676,0,0.1351,0.1351,0.1622,0.1892,0.1622,0.2162,0,false,28025,372203,0.0277,0.0083,0.4,0.5135,0,1443,0.1859,0.0241,1897,0.0472,0.009,0.349,0.2608,0.0308,0.0831,0.362,0.1896,0.0737,0.3117,0.2034,0.4849,0.49,0.0032,0.001,0,11162,301.7,0.0087,0.1017,0.1566,false,true,false,true,2026-04-25 08:14:40.931 -0700,5.712742216,0,9.320270431,7.675563504,8.292909504,0.4573040151,3.63758616,8.227509116,1.320172365,10.240852248,0.7301892841,12.827194683,0.003194890897,0.0009995003331,0.008662373079,0.1732808121,0,false,0.02732329565,0.04611993561,0.1503147607,0.1957312437,false,true,false
11140131,저동1가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,15,0.4667,0.1333,0,0.1333,0.1333,0.2,0.2667,0.1333,0,false,70731,483486,0.4865,0.0385,0.125,1,441,1304,0.706,0.2351,9006,0.0434,0.0345,0.151,0.3512,0.0477,0.1171,0.3069,0.1082,0.069,0.2533,0.3623,0.3844,0.5384,0.0501,0.0018,0,23469,1564.6,0.0214,0.2222,0.1923,false,true,false,true,2026-04-25 08:14:40.931 -0700,7.356024416,7.611647162,10.06343568,7.675563504,8.292909504,0.4573040151,2.772588722,8.227509116,1.320172365,11.166639228,0.7301892841,13.088777638,0.04888539773,0.001798381941,0.02117423523,0.1823215568,0,false,0.3964243635,0.04248461161,0.2364150935,0.1251337308,false,true,false
11140132,충무로4가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,1497,0.487,0.0982,0.1009,0.1316,0.1276,0.179,0.1977,0.165,0.5608767364,false,37274,614857,0.0707,0.0411,0.3707,0.4814,1698,40891,0.4554,0.1879,4044,0.0482,0.0105,0.2033,0.3361,0.0323,0.0474,0.2948,0.1871,0.1024,0.3617,0.2449,0.3934,0.3346,0.0047,0.0028,0,78188,52.2,0.0203,0.2455,0.1619,false,true,false,false,2026-04-25 08:14:40.931 -0700,3.974058396,11.930120181,11.266871462,7.675563504,8.292909504,0.4573040151,7.311886164,8.227509116,1.320172365,10.526051312,0.7301892841,13.329144999,0.004688989486,0.002796087302,0.0200967017,0.1646666216,0,false,0.06831264018,0.04707440739,0.180403051,0.152721087,false,true,false
11140133,충무로5가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,594,0.4529,0.0152,0.33,0.3232,0.1077,0.0976,0.0724,0.0539,0.1625802902,false,29777,250989,0.0369,0.0126,0.3376,0.3308,672,39931,0.2679,0.1672,2180,0.036,0.0102,0.2036,0.4326,0.0324,0.052,0.2294,0.1713,0.0824,0.3467,0.2925,0.3608,0.5662,0.0253,0.0004,0,28532,48,0.0187,0.1465,0.1842,false,true,false,false,2026-04-25 08:14:40.931 -0700,3.891820298,8.759019272,10.258781543,7.675563504,8.292909504,0.4573040151,6.388561406,8.227509116,1.320172365,10.301491562,0.7301892841,12.433164392,0.02498525269,0.0003999200213,0.01852730461,0.09312597799,0,false,0.03623549258,0.03536714384,0.06989912738,0.05249756896,false,true,false
11140134,인현동2가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,1116,0.4937,0.0394,0.1541,0.3432,0.1577,0.103,0.112,0.0905,0.3436146629,false,37408,282539,0.0664,0.0206,0.004,0.3336,2134,25283,0.533,0.248,3976,0.0489,0.0215,0.1862,0.3534,0.0466,0.0513,0.2487,0.2077,0.0924,0.2323,0.3443,0.4233,0.4646,0.0154,0.0005,0,31813,28.5,0.0084,0.1628,0.1762,false,true,false,false,2026-04-25 08:14:40.931 -0700,3.384390263,12.874499715,10.36763029,7.675563504,8.292909504,0.4573040151,7.018401799,8.227509116,1.320172365,10.529639864,0.7301892841,12.551571873,0.01528262353,0.0004998750417,0.008364916332,0.09803374027,0,false,0.06428848988,0.04774199599,0.1061601958,0.08663630666,false,true,false
11140135,예관동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,21,0.5714,0.0476,0,0.0952,0,0.2381,0.381,0.2381,1,false,31136,331044,0.0454,0.0237,0.2593,1,31,1998,0.3228,0.0225,2182,0.056,0.016,0.1815,0.2534,0.0373,0.061,0.2912,0.2098,0.1473,0.3054,0.341,0.3536,0.1765,0,0.0003,0,21400,1019,0.0317,0.2013,0.2751,false,true,false,true,2026-04-25 08:14:40.931 -0700,6.927557906,3.141377057,9.971146201,7.675563504,8.292909504,0.4573040151,3.091042453,8.227509116,1.320172365,10.346119985,0.7301892841,12.710006576,0,0.000299955009,0.03120792712,0.2135779464,0,false,0.0443995873,0.05448818528,0.3228078744,0.2135779464,false,true,false
11140136,묵정동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,1238,0.475,0.0679,0.252,0.2504,0.143,0.101,0.0897,0.0961,0.3857324541,false,29153,268608,0.0238,0.0095,0.0057,0.3599,136,49844,0.3323,0.1376,2338,0.04,0.011,0.1932,0.5357,0.0404,0.0512,0.1951,0.1252,0.0525,0.4495,0.2243,0.3263,0.3931,0.0046,0.023,0,20275,16.4,0.0093,0.2552,0.2791,false,true,false,false,2026-04-25 08:14:40.931 -0700,2.856470206,5.14255476,9.917143879,7.675563504,8.292909504,0.4573040151,7.122059882,8.227509116,1.320172365,10.280313102,0.7301892841,12.501008347,0.004589452334,0.02273948697,0.009257021263,0.09621885774,0,false,0.02352119504,0.03922071315,0.085902429,0.09175842524,false,true,false
11140137,필동1가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,173,0.4913,0.0578,0.1908,0.3121,0.0925,0.1387,0.1156,0.0925,0,false,30517,271361,0.0351,0.0031,0.0023,0.9545,127,5266,0.2905,0.1335,3101,0.0157,0.0084,0.1889,0.3051,0.0358,0.0607,0.3424,0.1661,0.0898,0.2727,0.3243,0.403,0.5943,0.0323,0.003,0,48899,282.7,0.014,0.1498,0.1478,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.647917342,5.026517579,10.797512225,7.675563504,8.292909504,0.4573040151,5.159055299,8.227509116,1.320172365,10.326039184,0.7301892841,12.511205317,0.03178932249,0.00299550898,0.01390290517,0.1298872608,0,false,0.03449804041,0.01557802996,0.1093923768,0.08846864799,false,true,false
11140138,필동2가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,848,0.5283,0.0637,0.1439,0.1816,0.1297,0.1462,0.1875,0.1474,0.5492683362,false,25696,276774,0.0168,0.0107,0.3373,0.461,137,32695,0.2439,0.0442,1647,0.0571,0.0082,0.2245,0.4475,0.0438,0.0534,0.2315,0.1474,0.0764,0.3074,0.2479,0.4447,0.4973,0.0285,0.0048,0,129660,152.9,0.0182,0.1287,0.2482,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.036303041,5.155128281,11.772670919,7.675563504,8.292909504,0.4573040151,6.744059186,8.227509116,1.320172365,10.154090617,0.7301892841,12.530956568,0.02810143011,0.004788516732,0.01803636249,0.1364521231,0,false,0.01666044089,0.05552930979,0.1718502569,0.1374985132,false,true,false
11140139,필동3가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,955,0.5068,0.0691,0.2754,0.1435,0.1037,0.1372,0.1319,0.1393,0.3263876364,false,27309,236166,0.0182,0.0046,0.5276,0.5379,227,59000,0.2759,0.0681,1636,0.0128,0.0037,0.1861,0.499,0.0347,0.0447,0.2006,0.1542,0.0667,0.3715,0.2942,0.3343,0.3947,0.0307,0.0018,0,84978,89,0.0082,0.1744,0.1993,false,true,false,false,2026-04-25 08:14:40.931 -0700,4.49980967,6.100159169,11.350147678,7.675563504,8.292909504,0.4573040151,6.862757913,8.227509116,1.320172365,10.214971597,0.7301892841,12.372290227,0.03023818306,0.001798381941,0.008166562666,0.1285691008,0,false,0.01803636249,0.01271877241,0.1238976367,0.1304140387,false,true,false
11140140,남학동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,32,0.5938,0,0.0625,0.0313,0.0938,0.0938,0.3125,0.4063,0,false,28707,150328,0.024,0,1,0.8571,0,750,0.3093,0.1901,1345,0.0735,0.0267,0.2535,0.3797,0.0599,0.0564,0.2899,0.1774,0.0366,0.3014,0.3209,0.3778,0.3018,0,0,0,5951,186,0.0487,0.0833,0.2821,false,true,false,true,2026-04-25 08:14:40.931 -0700,5.231108617,0,8.691314552,7.675563504,8.292909504,0.4573040151,3.496507561,8.227509116,1.320172365,10.264896274,0.7301892841,11.920574852,0,0,0.04755130186,0.08965787193,0,false,0.02371652662,0.07092433834,0.2719337155,0.3409621419,false,true,false
11140141,주자동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,22,0.8636,0,0.1364,0.0455,0.1818,0.2727,0.1364,0.2273,0,false,19931,304126,0,0,0,0.6181852941,0,479,0.078,0,460,0.0063,0.0084,0.1529,0.3128,0.0222,0.0215,0.1619,0.3423,0.1392,0.2999,0.3042,0.3958,0,0.0672,0,0,1157,52.6,0.0041,0.2521,0.3394,false,true,true,true,2026-04-25 08:14:40.931 -0700,3.981549068,0,7.053585727,7.675563504,8.292909504,0.4573040151,3.135494216,8.227509116,1.320172365,9.900031588,0.7301892841,12.625197368,0.06503839618,0,0.004091617903,0.241140628,0,false,0,0.006280237957,0.127865371,0.2048166346,false,true,false
11140142,예장동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,767,0.5046,0.1382,0.1382,0.1591,0.1213,0.163,0.1408,0.1395,0.4386799836,false,33796,321830,0.0394,0.0215,0.4041,0.4107,188,30763,0.3929,0.1065,3300,0.0513,0.0084,0.2151,0.2955,0.032,0.0841,0.314,0.175,0.0994,0.2657,0.2526,0.4817,0.3794,0.0054,0.0189,0,22024,28.7,0.0202,0.2986,0.2199,false,true,false,false,2026-04-25 08:14:40.931 -0700,3.391147046,5.728644317,9.999888047,7.675563504,8.292909504,0.4573040151,6.643789733,8.227509116,1.320172365,10.428097731,0.7301892841,12.681778735,0.005385472276,0.018723614,0.01999868651,0.1510028735,0,false,0.03864362359,0.0500274936,0.1317297707,0.1305895697,false,true,false
11140143,장충동1가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,1685,0.4926,0.095,0.1769,0.1561,0.1395,0.1418,0.124,0.1668,0.4853282309,false,57799,394044,0.0366,0.0301,0.9864,0.4187,325,83480,0.4249,0.0868,3266,0.0443,0.0123,0.2099,0.2987,0.036,0.056,0.2574,0.2253,0.1265,0.5305,0.1822,0.2873,0.3707,0.0097,0.0051,0,97372,57.8,0.0362,0.1478,0.2625,false,true,false,false,2026-04-25 08:14:40.931 -0700,4.074141855,6.87533108,11.486293974,7.675563504,8.292909504,0.4573040151,7.430114139,8.227509116,1.320172365,10.964726753,0.7301892841,12.884217857,0.009653257028,0.005087039049,0.0355601754,0.1326059645,0,false,0.03594612677,0.0433468045,0.1168937515,0.154264959,false,true,false
11140144,장충동2가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,2828,0.5385,0.0781,0.2832,0.1432,0.093,0.1238,0.1305,0.1482,0.3988296612,false,26282,190895,0.0068,0.0061,0.0783,0.6058,315,216717,0.2542,0.0646,1318,0.0429,0.0077,0.2242,0.2615,0.0519,0.0971,0.2653,0.1839,0.1402,0.3898,0.1902,0.4201,0.2334,0.0039,0.003,0.0005,448779,158.7,0.0768,0.1448,0.2131,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.073297055,6.804079069,13.014285841,7.675563504,8.292909504,0.4573040151,7.947678571,8.227509116,1.320172365,10.176639573,0.7301892841,12.159478818,0.003892414715,0.00299550898,0.07399367991,0.1167157997,0.0004998750417,true,0.006776984279,0.04200529415,0.1226600127,0.1381954988,false,true,false
11140145,광희동1가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,360,0.4861,0.0167,0.3,0.175,0.0861,0.1111,0.1583,0.1528,0,false,26322,225627,0.0051,0.0075,0.1515,0.5962,208,90751,0.0621,0.0444,453,0.0854,0.0022,0.218,0.3592,0.0444,0.0874,0.3135,0.1423,0.0532,0.2345,0.2257,0.5398,0.1156,0.0102,0.0002,0.032,141688,393.6,0.0067,0.2331,0.3362,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.977872594,5.924981595,11.861382736,7.675563504,8.292909504,0.4573040151,5.888877958,8.227509116,1.320172365,10.17816037,0.7301892841,12.326638472,0.01014833105,0.0001999800027,0.006677654753,0.1053505156,0.03149866706,true,0.005087039049,0.08194858265,0.146953413,0.1421937657,false,true,false
11140146,광희동2가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,834,0.482,0.0635,0.1583,0.193,0.1055,0.1163,0.1847,0.1787,0.3936099373,false,29569,249921,0.014,0.0101,0.1964,0.31,294,53077,0.3415,0.1084,1988,0.0463,0.0083,0.1874,0.4172,0.052,0.0969,0.2808,0.0984,0.0547,0.3902,0.1554,0.4544,0.0971,0.0137,0.0144,0,7232,8.7,0.0177,0.1724,0.3438,false,true,false,false,2026-04-25 08:14:40.931 -0700,2.272125886,6.649387164,8.886270902,7.675563504,8.292909504,0.4573040151,6.727431725,8.227509116,1.320172365,10.294481794,0.7301892841,12.428900147,0.01360700341,0.0142973047,0.01754517922,0.110019645,0,false,0.01390290517,0.0452601314,0.169489578,0.1644121363,false,true,false
11140147,쌍림동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,580,0.5103,0.0328,0.1897,0.15,0.1224,0.1569,0.1414,0.2069,0.2764798969,false,29655,226885,0.0273,0.0133,0.2895,0.55,252,45485,0.289,0.1341,1910,0.0501,0.0078,0.2122,0.3897,0.0452,0.1034,0.2826,0.1118,0.0674,0.2803,0.3439,0.3758,0.6138,0.0587,0.0015,0,27070,46.7,0.041,0.1615,0.1498,false,true,false,false,2026-04-25 08:14:40.931 -0700,3.864931398,6.316347956,10.206181383,7.675563504,8.292909504,0.4573040151,6.364750757,8.227509116,1.320172365,10.297386024,0.7301892841,12.33219856,0.05704174037,0.001498876124,0.04018178963,0.1457440141,0,false,0.02693400124,0.04888539773,0.1322555791,0.1880550886,false,true,false
11140148,을지로6가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,152,0.5132,0.0197,0.2434,0.3421,0.0855,0.0658,0.125,0.1184,0.2736298979,false,30992,243072,0.0184,0.0144,0.2237,0.8538,130,31874,0.1854,0.0737,1659,0.0349,0.0062,0.2465,0.362,0.0449,0.0926,0.2838,0.1462,0.0706,0.3128,0.2347,0.4525,0.152,0.0087,0.0231,0,215126,1415.3,0.0244,0.1187,0.273,false,true,false,true,2026-04-25 08:14:40.931 -0700,7.255803116,5.0657888,12.278979182,7.675563504,8.292909504,0.4573040151,5.030437921,8.227509116,1.320172365,10.341484386,0.7301892841,12.401112975,0.008662373079,0.0228372339,0.02410707534,0.06372569088,0,false,0.01823276826,0.03430480369,0.1177830357,0.1118990925,false,true,false
11140149,을지로7가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,46,0.6087,0.0217,0.1304,0.0652,0.1087,0.1957,0.2174,0.2609,0.6302516958,false,26191,95971,0,0.0147,1,0,1,1238,0.1274,0.1788,761,0.0182,0.0024,0.2281,0.4091,0.0335,0.1158,0.3175,0.0859,0.0381,0.2827,0.1479,0.5694,0.2835,0.0322,0.0009,0,13707,298,0.0224,0.259,0.2288,false,true,false,true,2026-04-25 08:14:40.931 -0700,5.700443573,1,9.52566193,7.675563504,8.292909504,0.4573040151,3.850147602,8.227509116,1.320172365,10.173171119,0.7301892841,11.471801341,0.03169244673,0.0008995952428,0.02215280464,0.1787317879,0,false,0,0.01803636249,0.1967174371,0.2318257517,false,true,false
11140150,을지로4가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,125,0.608,0.024,0.176,0.272,0.088,0.112,0.176,0.152,0,false,55130,336010,0.2263,0.0064,0.1692,1,194,5444,0.5773,0.1919,5718,0.0565,0.0241,0.183,0.2137,0.0424,0.1059,0.3384,0.2114,0.0883,0.2217,0.2857,0.4926,0.0064,0.0025,0.0017,0.264,2364860,18918.9,0.0292,0.3193,0.2314,false,true,false,true,2026-04-25 08:14:40.931 -0700,9.847969557,5.788950207,14.676229382,7.675563504,8.292909504,0.4573040151,4.836281907,8.227509116,1.320172365,10.917449312,0.7301892841,12.7248962,0.002496880199,0.001698556636,0.02878180143,0.1061601958,0.2342812957,true,0.2040015058,0.05496155807,0.1621188495,0.1414995623,false,true,false
11140151,을지로5가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,422,0.4692,0.0687,0.2038,0.2417,0.1185,0.1209,0.1398,0.1066,0.4417992511,false,33829,317743,0.045,0.0172,0.009,0.3008,514,24555,0.3765,0.1325,2930,0.0358,0.011,0.2042,0.2749,0.0326,0.0536,0.2426,0.2001,0.1961,0.314,0.2398,0.4462,0.0511,0.005,0.0025,0,85688,203.1,0.0231,0.1805,0.3782,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.31861007,8.010386465,11.358468071,7.675563504,8.292909504,0.4573040151,6.047372179,8.227509116,1.320172365,10.429073702,0.7301892841,12.668998159,0.004987541511,0.002496880199,0.0228372339,0.114131934,0,false,0.04401688542,0.03517407501,0.1308528084,0.1012922515,false,true,false
11140152,주교동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,243,0.7654,0,0.0535,0.0823,0.07,0.1276,0.3251,0.3416,0,false,28062,356707,0.0077,0.0168,0,0.4228,229,4988,0.2547,0.0375,2227,0.0958,0.0106,0.4352,0.2724,0.0344,0.0604,0.2576,0.2103,0.1649,0.2725,0.259,0.4684,0.5061,0.0079,0.0004,0,77068,317.2,0.0093,0.1498,0.1931,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.762680116,6.118022091,11.252443428,7.675563504,8.292909504,0.4573040151,5.497168225,8.227509116,1.320172365,10.242171627,0.7301892841,12.784669995,0.007868958379,0.0003999200213,0.009257021263,0.1200914803,0,false,0.007670506304,0.09148469012,0.2814879283,0.2938629315,false,true,false
11140153,방산동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,42,0.7143,0.0476,0.0476,0.0238,0.1667,0.0952,0.2857,0.3333,1,false,37678.814286,380318.1,0.08782714286,0.02147142857,0.2501716418,0.6181852941,547.042857,0,0.3408628571,0.13839,3235.942857,0.0562942857,0.0117271429,0.1809842857,0.2041,0.0359,0.0469,0.2536,0.2545,0.2049,0.3524,0.1993,0.4483,0.0086,0,0.0007,0,24315,578.9,0.026,0.2969,0.2626,false,true,true,true,2026-04-25 08:14:40.931 -0700,6.362855675,8.178485183,10.098848723,7.675563504,8.292909504,0.4573040151,3.761200116,8.227509116,1.320172365,10.53685326,0.7301892841,12.848763287,0,0.0006997551143,0.02566774675,0.09093699499,0,false,0.08418225976,0.0547668261,0.2513033171,0.2876570721,false,true,false
11140154,오장동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,696,0.5086,0.0172,0.4138,0.2644,0.0733,0.079,0.0718,0.0805,0.1945363139,false,30612,245771,0.033,0.0088,0.234,0.2191,474,47917,0.3039,0.1098,2432,0.0403,0.0085,0.1638,0.1663,0.0203,0.0487,0.2421,0.2357,0.2869,0.3114,0.3038,0.3848,0.2689,0.0081,0,0,47986,68.9,0.0713,0.2269,0.2019,false,true,false,false,2026-04-25 08:14:40.931 -0700,4.247065649,7.796958488,10.778664581,7.675563504,8.292909504,0.4573040151,6.546785411,8.227509116,1.320172365,10.329147368,0.7301892841,12.412155487,0.008067371078,0,0.06887286429,0.07603468628,0,false,0.03246719014,0.03950913309,0.06933947808,0.07742389696,false,true,false
11140155,을지로3가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,204,0.6569,0.0343,0.0882,0.2059,0.1127,0.1618,0.2059,0.1912,0.3153443522,false,30440,328967,0.0218,0.025,0.125,1,408,3990,0.2241,0.0375,2362,0.1845,0.0208,0.2533,0.554,0.0392,0.0602,0.2007,0.0999,0.0459,0.24,0.228,0.532,0.6218,0.0045,0.0015,0,138293,677.9,0.0098,0.1521,0.1707,false,true,false,false,2026-04-25 08:14:40.931 -0700,6.520473841,7.416844677,11.837129902,7.675563504,8.292909504,0.4573040151,5.323009979,8.227509116,1.320172365,10.323512812,0.7301892841,12.703712721,0.004489905273,0.001498876124,0.009752291443,0.1499705266,0,false,0.02156577791,0.1693207446,0.1872261761,0.1749612024,false,true,false
11140156,입정동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,1556,0.5006,0.0925,0.1125,0.4042,0.2095,0.1054,0.054,0.0219,0.5753128679,false,69004,627495,0.3371,0.0697,0.0027,0.1842,2318,6970,0.8443,0.5475,10021,0.0165,0.0159,0.1664,0.4573,0.0325,0.0458,0.2198,0.1523,0.0923,0.2797,0.2316,0.4887,0.3282,0.0061,0,0,27233,17.5,0.0151,0.2426,0.2093,false,true,false,false,2026-04-25 08:14:40.931 -0700,2.917770732,13.234372536,10.212184752,7.675563504,8.292909504,0.4573040151,7.350516172,8.227509116,1.320172365,11.141919753,0.7301892841,13.349490982,0.006081470316,0,0.01498712981,0.1002072604,0,false,0.2905030896,0.01636535409,0.05259245012,0.02166363964,false,true,false
11140157,산림동,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,134,0.5522,0.0075,0.0373,0.097,0.0821,0.1418,0.2836,0.3507,0,false,54115,495650,0.2039,0.0695,0.002,0.2211,2571,14239,0.6788,0.4589,8100,0.0351,0.0177,0.1792,0.3649,0.0368,0.0844,0.232,0.1597,0.1222,0.2324,0.2692,0.4984,0.1186,0.0179,0,0,29697,221.6,0.0346,0.2826,0.2476,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.405376439,13.699337195,10.29880131,7.675563504,8.292909504,0.4573040151,4.905274778,8.227509116,1.320172365,10.898866691,0.7301892841,13.113625311,0.01774168148,0,0.03401487859,0.1326059645,0,false,0.185566287,0.03449804041,0.2496686303,0.3006229766,false,true,false
11140158,충무로3가,중구,11140,3995.442053973,2155.037715778,0.5510194224,0.095634375,3.744066667,2.075473425,0.3958333333,3742.5,267,0.6479,0.0187,0.2285,0.2772,0.1161,0.1049,0.1723,0.0824,0.2503468139,false,34912,284203,0.0595,0.0267,0.2947,1,237,12414,0.3742,0.201,3158,0.0402,0.0132,0.1748,0.3742,0.0408,0.0727,0.2943,0.1468,0.0712,0.2518,0.3654,0.3828,0.5881,0.0257,0.0008,0,95007,355.8,0.0091,0.2163,0.1307,false,true,false,false,2026-04-25 08:14:40.931 -0700,5.877175401,6.188451483,11.461705852,7.675563504,8.292909504,0.4573040151,5.590986981,8.227509116,1.320172365,10.460585889,0.7301892841,12.557444051,0.02537530633,0.0007996801706,0.009058844488,0.09975483314,0,false,0.05779709873,0.03941300236,0.1589676311,0.07918079787,false,true,false
